FID,codmun,codmundv,uf,nome_mun,ric01,ric02,ric03,ric04,ric05,ric06,ric07,ric08,ric09,ric10,ric11,ric12,ric13,ric14,ric15,ric16,ric17,ric18,ric19,ric20,ric21,ric22,ric23,ric24,ric25,ric26,ric27,ric28,ric29,ric30,ric31,ric32,ric33,ric34,ric35,ric36,ric37,ric38,ric39,ric40,ric41,ric42,ric43,ric44,ric45,ric46,ric47,ric48,ric49,ric50,ric51,ric52,ric53,ric54,ric55,ric56,ric57,ric58,ric59,ric60,ric61,ric62,ric63,ric64,ric65,ric66,ric67,ric68,ric69,ric70,ric71,ric72,ric73,ric74,ric75,the_geom
HierarquiaUrbana_Regic2007.3189,312760,3127602,MG,Gouveia,11569,874.927,51600.43,3797.881,13881.681,29754.051,12031.643,4166.817,5,Centro Local,4b,Centro local B,Centro de Zona,0,,0,0,0,25,34.722222,5,30,18.987342,5,55,23.913043,6,1,1,846,8,0,0,1,0,0,0,0,0,1,1,38,6,0,,,0,0,0,15,12.965684,0,7,0,0,0,1,f,2,f,2,f,2,f,2,f,0,,0,,0,,2,f,não,POINT (-43.74141429666709 -18.454471151976854)
HierarquiaUrbana_Regic2007.3190,310680,3106804,MG,Bias Fortes,3880,284.271,15876.607,5338.761,1256.737,8741.184,5033.124,539.925,5,Centro Local,,,Município Subordinado,0,,0,0,0,13,18.055556,6,11,6.962025,6,24,10.434783,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,7,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,não,POINT (-43.757422779666 -21.606487951010866)
HierarquiaUrbana_Regic2007.3191,211070,2110708,MA,São Domingos do Maranhão,32557,1303.155,85428.772,30473.893,6878.494,45552.821,23417.197,2523.564,5,Centro Local,,,Município Subordinado,0,,0,0,0,28,38.888889,5,17,10.759494,5,45,19.565217,6,1,1,6658,8,1,0,0,0,0,0,0,0,4,1,165,6,0,,,5,6,6,0,0,11,6,0,0,0,0,,3,f,0,,1,f,2,f,0,,0,,7,e,5,f,,POINT (-44.3854001639009 -5.576387619142554)
HierarquiaUrbana_Regic2007.3192,315440,3154408,MG,Ressaquinha,4574,188.745,50163.636,6944.962,22370.402,17078.942,6804.062,3769.33,5,Centro Local,,,Município Subordinado,0,,0,0,0,14,19.444444,6,24,15.189873,5,38,16.521739,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,1,2.18627,0,7,0,0,0,0,,0,,0,,0,,0,,0,,0,,2,f,0,,não,POINT (-43.76342127896703 -21.063485140222383)
HierarquiaUrbana_Regic2007.3193,310290,3102902,MG,Antônio Carlos,11172,525.025,56818.178,12232.368,11878.789,29727.658,12914.94,2979.363,5,Centro Local,,,Município Subordinado,0,,0,0,0,22,30.555556,5,20,12.658228,5,42,18.26087,6,1,1,1932,8,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,3,2.685285,0,7,0,0,0,0,,0,,0,,0,,0,,0,,0,,6,e,0,,não,POINT (-43.74742186405525 -21.318486498316652)
HierarquiaUrbana_Regic2007.3194,312160,3121605,MG,Diamantina,44746,3869.83,184073.829,7919.28,22857.734,139835.822,44661.019,13460.993,4A,Centro de Zona A,3a,Centro sub-regional A,Centro Sub-Regional,4,Médio,5,5,8,40,55.555556,4,75,47.468354,5,115,50,5,4,4,20368,7,1,1,1,1,0,0,0,0,16,5,1781,5,6,,,4,5,5,69,15.420373,20,6,0,0,82,14,e,10,e,21,d,8,e,22,e,1,f,6,e,3,f,4,f,,POINT (-43.600412612461405 -18.249470310863952)
HierarquiaUrbana_Regic2007.3195,310500,3105004,MG,Baldim,8274,554.029,37473.649,11692.445,5779.561,18291.594,9052.014,1710.049,5,Centro Local,,,Município Subordinado,0,,0,0,0,22,30.555556,5,22,13.924051,5,44,19.130435,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,2,2.417211,0,7,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,não,POINT (-43.9574181885457 -19.28847525491748)
HierarquiaUrbana_Regic2007.3196,330280,3302809,RJ,Mendes,17242,77.288,114711.631,318.464,14932.996,91324.937,41011.809,8135.234,5,Centro Local,,,Município Subordinado,0,,0,0,0,38,52.777778,4,51,32.278481,5,89,38.695652,5,3,3,13787,7,1,0,1,1,0,0,0,0,0,0,0,0,0,,,5,6,6,14,8.119708,0,7,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,não,POINT (-43.73342531933412 -22.52749265592392)
HierarquiaUrbana_Regic2007.3197,311830,3118304,MG,Conselheiro Lafaiete,109280,369.544,596589.965,8233.553,83221.942,448816.72,112906.222,56317.75,3B,Centro Subregional B,3a,Centro sub-regional A,Centro Sub-Regional,4,Médio,4,5,6,54,75,4,102,64.556962,4,156,67.826087,4,6,5,53021,6,1,1,1,1,0,0,1,0,17,6,4770,5,0,,,3,5,5,263,24.066618,20,5,0,0,116,21,d,19,d,28,d,18,d,17,e,13,d,0,,17,e,13,e,,POINT (-43.78642035522896 -20.66048298071379)
HierarquiaUrbana_Regic2007.3198,211020,2110203,MA,Santa Rita,30882,786.081,40008.018,7850.189,4625.041,26232.022,16322.256,1300.766,5,Centro Local,,,Município Subordinado,0,,0,0,0,16,22.222222,6,10,6.329114,6,26,11.304348,6,0,0,0,0,0,0,0,0,0,0,0,0,2,1,70,6,0,,,6,6,6,0,0,0,7,0,0,0,0,,1,f,1,f,0,,0,,0,,0,,1,f,0,,sim,POINT (-44.3263984082065 -3.144369772639004)
HierarquiaUrbana_Regic2007.3199,314610,3146107,MG,Ouro Preto,67048,1245.114,1621300.674,7786.582,1098501.718,432243.225,99017.102,82769.149,5,Centro Local,4b,Centro local B,Centro de Zona,3,Médio para fraco,4,5,6,47,65.277778,4,83,52.531646,4,130,56.521739,4,6,6,41475,6,1,1,1,1,1,0,1,0,20,7,3759,5,4,,,3,6,6,206,30.724257,20,6,0,0,0,8,e,0,,11,e,4,f,1,f,2,f,0,,1,f,0,,,POINT (-43.50841695507871 -20.288481682849753)
HierarquiaUrbana_Regic2007.3200,312040,3120409,MG,Cristiano Otoni,4881,132.869,25176.806,4552.436,4449.815,14564.236,6369.813,1610.319,5,Centro Local,,,Município Subordinado,0,,0,0,0,16,22.222222,6,15,9.493671,6,31,13.478261,6,1,1,207,8,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,2,4.097521,0,7,0,0,0,1,f,0,,0,,0,,0,,0,,0,,4,f,4,f,não,POINT (-43.80642100259157 -20.832483831516196)
HierarquiaUrbana_Regic2007.3201,293090,2930907,BA,Tabocas do Brejo Velho,12281,1550.518,23942.416,3229.134,2601.213,17070.302,11227.528,1041.767,5,Centro Local,,,Município Subordinado,0,,0,0,0,18,25,6,10,6.329114,6,28,12.173913,6,1,1,74,8,0,1,0,0,0,0,0,0,5,1,146,6,0,,,0,0,0,0,0,11,6,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,,POINT (-44.00740511813149 -12.706436388704022)
HierarquiaUrbana_Regic2007.3202,330620,3306206,RJ,Vassouras,32495,552.438,245456.945,11228.689,22099.335,201265.547,76287.384,10863.374,5,Centro Local,,,Centro de Zona,3,Médio para fraco,6,8,8,45,62.5,4,66,41.772152,5,111,48.26087,5,5,5,39288,6,1,1,1,1,1,0,0,0,22,6,4066,5,6,,,3,6,6,41,12.617326,0,7,0,0,0,1,f,0,,3,f,0,,3,f,0,,0,,0,,0,,,POINT (-43.663424334177385 -22.4044922272153)
HierarquiaUrbana_Regic2007.3203,310730,3107307,MG,Bocaiúva,44657,3232.66,246080.575,22715.496,81495.168,120024.129,48604.117,21845.782,5,Centro Local,4a,Centro local A,Centro de Zona,2,Fraco,6,8,7,39,54.166667,4,58,36.708861,5,97,42.173913,5,3,3,11597,7,1,1,1,0,0,0,0,0,2,1,202,6,0,,,4,6,6,11,2.46322,0,7,0,1,0,1,f,4,f,4,f,0,,3,f,0,,0,,4,f,4,f,,POINT (-43.81541182858992 -17.108463371717196)
HierarquiaUrbana_Regic2007.3204,210800,2108009,MA,Pastos Bons,17507,1620.196,32486.813,10162.745,3029.043,18387.572,10620.613,907.453,5,Centro Local,,,Município Subordinado,0,,0,0,0,25,34.722222,5,10,6.329114,6,35,15.217391,6,0,0,0,0,0,0,0,0,0,0,0,0,5,1,288,6,0,,,0,0,0,1,0.5712,11,6,0,0,10,0,,3,f,3,f,3,f,1,f,0,,0,,1,f,1,f,não,POINT (-44.07739844739336 -6.60239519409531)
HierarquiaUrbana_Regic2007.3205,313460,3134608,MG,Jaboticatubas,15496,1113.774,64249.917,12110.145,6510.473,42304.124,16497.276,3325.175,5,Centro Local,,,Município Subordinado,0,,6,0,7,25,34.722222,5,41,25.949367,5,66,28.695652,6,1,1,2460,8,1,0,0,0,0,0,0,0,1,1,81,6,0,,,0,0,0,26,16.778523,0,7,0,0,0,0,,0,,0,,0,,0,,0,,0,,1,f,1,f,,POINT (-43.74541695956799 -19.514476967740062)
HierarquiaUrbana_Regic2007.3206,210380,2103802,MA,Dom Pedro,21479,369.964,60260.719,6676.961,6917.115,42274.232,14128.402,4392.411,5,Centro Local,4b,Centro local B,Centro de Zona,3,Médio para fraco,0,0,0,28,38.888889,5,24,15.189873,5,52,22.608696,6,1,1,2496,8,1,0,0,0,0,0,0,0,5,1,203,6,0,,,0,0,0,0,0,11,6,0,0,0,1,f,2,f,0,,4,f,1,f,0,,0,,6,e,3,f,não,POINT (-44.436400222934935 -5.033383658204268)
HierarquiaUrbana_Regic2007.3207,292820,2928208,BA,Santana,25947,1999.407,74447.809,15678.465,9500.846,44893.424,22415.335,4375.074,4B,Centro de Zona B,4b,Centro local B,Centro de Zona,0,,6,8,8,27,37.5,5,30,18.987342,5,57,24.782609,6,2,2,85,8,1,1,0,0,0,0,0,0,0,0,0,0,0,,,6,6,6,4,1.541604,20,6,0,0,8,2,f,1,f,1,f,4,f,0,,0,,0,,0,,2,f,,POINT (-44.05140592345724 -12.983438072131944)
HierarquiaUrbana_Regic2007.3208,310163,3101631,MG,Alfredo Vasconcelos,5900,126.913,52974.011,10644.048,11709.476,15215.652,6353.586,15404.835,5,Centro Local,,,Município Subordinado,0,,0,0,0,19,26.388889,6,20,12.658228,5,39,16.956522,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1.694915,0,7,0,0,0,0,,0,,0,,0,,0,,0,,0,,2,f,0,,não,POINT (-43.777421630891716 -21.145485530164212)
HierarquiaUrbana_Regic2007.3209,314940,3149408,MG,Pedro Teixeira,1658,113.074,7691.517,1935.389,532.431,4960.412,3348.917,263.285,5,Centro Local,,,Município Subordinado,0,,0,0,0,8,11.111111,6,6,3.797468,6,14,6.086957,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,7,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,sim,POINT (-43.74642297580522 -21.706488489234925)
HierarquiaUrbana_Regic2007.3210,210125,2101251,MA,Bacabeira,14611,615.761,51589.326,6898.441,23787.346,13949.385,7359.54,6954.154,5,Centro Local,,,Município Subordinado,0,,0,0,0,7,9.722222,6,4,2.531646,6,11,4.782609,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,7,0,0,0,0,,0,,0,,1,f,0,,0,,0,,1,f,0,,não,POINT (-44.316398264758575 -2.9713684777239906)
HierarquiaUrbana_Regic2007.3211,220045,2200459,PI,Alvorada do Gurguéia,4976,2131.942,13249.911,6632.021,661.55,5591.047,3259.847,365.293,5,Centro Local,,,Município Subordinado,0,,0,0,0,5,6.944444,6,2,1.265823,6,7,3.043478,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,11,6,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,não,POINT (-43.777397676567325 -8.424408261032825)
HierarquiaUrbana_Regic2007.3212,220552,2205524,PI,Júlio Borges,5250,1290.413,9050.467,1790.634,563.047,6517.067,5114.676,179.719,5,Centro Local,,,Município Subordinado,0,,0,0,0,3,4.166667,6,2,1.265823,6,5,2.173913,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,11,6,0,0,0,0,,0,,0,,0,,0,,0,,0,,2,f,0,,não,POINT (-44.238403600714705 -10.323420611576697)
HierarquiaUrbana_Regic2007.3213,210043,2100436,MA,Alto Alegre do Maranhão,22002,420.874,40157.867,10709.873,4209.273,24255.179,14876.911,983.542,5,Centro Local,,,Município Subordinado,0,,0,0,0,11,15.277778,6,7,4.43038,6,18,7.826087,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,11,6,0,0,0,0,,0,,0,,1,f,0,,0,,0,,0,,0,,,POINT (-44.446399842224764 -4.213377658452864)
HierarquiaUrbana_Regic2007.3214,330180,3301801,RJ,Engenheiro Paulo de Frontin,12544,139.008,92303.195,1098.834,20287.957,64384.462,28863.736,6531.942,5,Centro Local,,,Município Subordinado,0,,0,0,0,29,40.277778,5,27,17.088608,5,56,24.347826,6,1,1,1402,8,0,0,1,0,0,0,0,0,0,0,0,0,0,,,5,6,6,19,15.146684,11,6,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,não,POINT (-43.678424910431595 -22.550492915574853)
HierarquiaUrbana_Regic2007.3215,311310,3113107,MG,Caranaíba,3445,160.022,11523.34,2432.562,977.733,7839.142,4955.369,273.903,5,Centro Local,,,Município Subordinado,0,,0,0,0,6,8.333333,6,8,5.063291,6,14,6.086957,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,7,0,0,0,0,,0,,1,f,1,f,0,,0,,0,,0,,1,f,não,POINT (-43.739420548259034 -20.87648422561244)
HierarquiaUrbana_Regic2007.3216,292905,2929057,BA,São Félix do Coribe,12815,846.123,45709.057,11581.564,4750.441,25905.702,11435.371,3471.35,5,Centro Local,,,Município Subordinado,0,,0,0,0,32,44.444444,5,25,15.822785,5,57,24.782609,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,3,2.341007,0,7,0,0,0,0,,1,f,0,,0,,0,,0,,0,,0,,0,,não,POINT (-44.1954078007709 -13.40244046774814)
HierarquiaUrbana_Regic2007.3217,210360,2103604,MA,Coroatá,60589,2263.823,125196.173,17467.637,11512.49,92560.975,57896.399,3655.071,5,Centro Local,4b,Centro local B,Centro de Zona,2,Fraco,0,0,0,30,41.666667,5,23,14.556962,5,53,23.043478,6,3,2,11720,8,1,1,0,0,0,0,0,0,5,1,750,6,0,,,5,6,6,3,0.495139,11,6,0,0,0,1,f,2,f,1,f,0,,2,f,0,,0,,0,,1,f,não,POINT (-44.12439722304546 -4.130377209258249)
HierarquiaUrbana_Regic2007.3218,220590,2205904,PI,Manoel Emídio,5357,1618.951,16129.962,6760.754,814.56,8199.372,4824.767,355.276,5,Centro Local,,,Município Subordinado,0,,0,0,0,9,12.5,6,8,5.063291,6,17,7.391304,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,11,6,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,não,POINT (-43.87239803855489 -8.013405311150965)
HierarquiaUrbana_Regic2007.3219,210545,2105450,MA,Jatobá,8255,387.083,16454.42,7474.848,883.304,7873.361,5108.758,222.907,5,Centro Local,,,Município Subordinado,0,,0,0,0,2,2.777778,6,1,0.632911,6,3,1.304348,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,22,6,0,0,0,0,,0,,0,,0,,0,,0,,0,,2,f,0,,não,POINT (-44.22339903143782 -5.817389466309503)
HierarquiaUrbana_Regic2007.3220,210275,2102754,MA,Capinzal do Norte,10385,626.873,27335.064,12748.19,1823.349,12300.52,7280.45,463.005,5,Centro Local,,,Município Subordinado,0,,0,0,0,9,12.5,6,6,3.797468,6,15,6.521739,6,0,0,0,0,0,0,0,0,0,0,0,0,4,1,277,6,0,,,0,0,0,0,0,22,6,0,0,0,0,,0,,0,,2,f,0,,0,,0,,2,f,0,,não,POINT (-44.327399169969965 -4.728381501158864)
HierarquiaUrbana_Regic2007.3221,210270,2102705,MA,Cantanhede,18827,797.887,40186.536,11866.484,3453.34,23934.357,15628.434,932.355,5,Centro Local,,,Município Subordinado,0,,0,0,0,13,18.055556,6,7,4.43038,6,20,8.695652,6,1,1,2291,8,1,0,0,0,0,0,0,0,2,1,120,6,0,,,6,6,6,0,0,22,6,0,0,0,0,,2,f,0,,0,,2,f,0,,0,,2,f,0,,não,POINT (-44.3773990161087 -3.6333734016097616)
HierarquiaUrbana_Regic2007.3222,210470,2104701,MA,Graça Aranha,6254,271.457,14718.372,4868.444,1249.267,8261.476,4870.702,339.185,5,Centro Local,,,Município Subordinado,0,,0,0,0,6,8.333333,6,3,1.898734,6,9,3.913043,6,0,0,0,0,0,0,0,0,0,0,0,0,3,1,68,6,0,,,0,0,0,0,0,11,6,0,0,0,0,,0,,0,,0,,0,,0,,0,,1,f,1,f,não,POINT (-44.33439964480904 -5.41038645566878)
HierarquiaUrbana_Regic2007.3223,220930,2209302,PI,Santa Luz,5280,1186.831,9976.487,2909.849,728.407,6124.486,4156.729,213.745,5,Centro Local,,,Município Subordinado,0,,0,0,0,5,6.944444,6,5,3.164557,6,10,4.347826,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,22,6,0,0,0,1,f,0,,0,,0,,0,,0,,0,,0,,0,,não,POINT (-44.12940109421903 -8.954411534070333)
HierarquiaUrbana_Regic2007.3224,210020,2100204,MA,Alcântara,21349,1483.232,44175.142,14641.691,4674.36,23712.476,15968.663,1146.615,5,Centro Local,,,Município Subordinado,0,,0,0,0,12,16.666667,6,9,5.696203,6,21,9.130435,6,0,0,0,0,0,0,0,0,0,0,0,0,4,1,173,6,0,,,0,0,0,1,0.468406,0,7,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,,POINT (-44.41539887237491 -2.409364205515279)
HierarquiaUrbana_Regic2007.3225,221063,2210631,PI,Sebastião Leal,4080,3111.103,24377.847,16915.56,447.365,6816.53,3450.916,198.392,5,Centro Local,,,Município Subordinado,0,,0,0,0,4,5.555556,6,1,0.632911,6,5,2.173913,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,11,6,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,não,POINT (-44.06439917058477 -7.56640200969652)
HierarquiaUrbana_Regic2007.3226,317090,3170909,MG,Varzelândia,19137,803.909,51176.491,11382.448,4677.108,33625.537,20065.822,1491.398,5,Centro Local,,,Município Subordinado,0,,0,0,0,22,30.555556,5,16,10.126582,6,38,16.521739,6,1,1,4780,8,1,0,0,0,0,0,0,0,2,1,146,6,0,,,0,0,0,0,0,0,7,0,0,0,1,f,2,f,0,,0,,0,,0,,0,,2,f,2,f,sim,POINT (-44.02841065589554 -15.701454733543814)
HierarquiaUrbana_Regic2007.3227,210845,2108454,MA,Peritoró,19017,747.682,31960.637,7438.45,3693.021,19888.041,10876.556,941.125,5,Centro Local,,,Município Subordinado,0,,0,0,0,13,18.055556,6,15,9.493671,6,28,12.173913,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,11,6,0,0,0,5,f,0,,0,,0,,0,,0,,0,,1,f,0,,,POINT (-44.33339902816525 -4.383378967908683)
HierarquiaUrbana_Regic2007.3228,330290,3302908,RJ,Miguel Pereira,24585,287.356,200400.471,3509.787,18091.791,166630.912,61287.015,12167.981,5,Centro Local,,,Município Subordinado,2,Fraco,6,8,7,37,51.388889,4,70,44.303797,5,107,46.521739,5,5,5,34734,6,1,1,1,1,0,0,1,0,0,0,0,0,0,,,5,6,6,106,43.115721,0,7,0,0,0,0,,1,f,0,,1,f,1,f,0,,0,,0,,0,,,POINT (-43.46942279294571 -22.454492985760545)
HierarquiaUrbana_Regic2007.3254,290440,2904407,BA,Brejolândia,9337,2619.439,21308.941,7372.211,1701.822,11524.778,6691.073,710.13,5,Centro Local,,,Município Subordinado,0,,0,0,0,13,18.055556,6,5,3.164557,6,18,7.826087,6,1,1,60,8,0,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,31,6,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,1,f,não,POINT (-43.966404431901886 -12.483435032637555)
HierarquiaUrbana_Regic2007.3229,314590,3145901,MG,Ouro Branco,33548,260.766,1545350.782,3793.359,881859.431,319339.667,45710.231,340358.325,5,Centro Local,,,Município Subordinado,0,,5,8,6,53,73.611111,4,74,46.835443,5,127,55.217391,4,5,5,35168,6,1,1,1,1,0,0,1,0,1,1,118,6,0,,,0,0,0,57,16.990581,0,7,0,1,0,0,,0,,0,,1,f,1,f,0,,0,,3,f,1,f,,POINT (-43.69241916732314 -20.52148247736283)
HierarquiaUrbana_Regic2007.3230,211130,2111300,MA,São Luís,1211270,1410.015,9824063.384,75066.553,2227919.009,6013779.382,873442.73,1507298.44,2A,Capital Regional A,2a,Centro regional A,Centro Submetropolitano,7,Muito forte,3,4,4,72,100,1,132,83.544304,3,204,88.695652,2,13,8,2377705,4,1,1,1,1,1,1,1,1,72,8,37834,3,4,,,2,3,3,1324,10.930676,170,2,3,2,636,126,b,64,c,136,a,50,c,93,c,42,c,125,b,47,d,43,c,,POINT (-44.30339801490153 -2.5303651553814013)
HierarquiaUrbana_Regic2007.3231,315910,3159100,MG,Santana dos Montes,3989,196.437,11742.525,2267.517,1003.593,8116.927,5035.539,354.488,5,Centro Local,,,Município Subordinado,0,,0,0,0,8,11.111111,6,11,6.962025,6,19,8.26087,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,3,7.520682,0,7,0,0,0,1,f,0,,0,,0,,0,,0,,0,,0,,0,,não,POINT (-43.69241989982694 -20.78848388098513)
HierarquiaUrbana_Regic2007.3232,330450,3304508,RJ,Rio das Flores,8192,477.662,249237.258,7061.454,9392.793,228274.556,23205.275,4508.455,5,Centro Local,,,Município Subordinado,0,,0,0,0,23,31.944444,5,38,24.050633,5,61,26.521739,6,1,1,414,8,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,18,21.972656,11,6,0,0,0,0,,0,,0,,0,,0,,0,,0,,1,f,0,,não,POINT (-43.586422952197076 -22.16849124237171)
HierarquiaUrbana_Regic2007.3233,316070,3160702,MG,Santos Dumont,45922,637.377,366149.813,13256.101,140226.333,171373.312,50020.13,41294.067,4B,Centro de Zona B,4a,Centro local A,Centro de Zona,0,,0,0,0,45,62.5,4,66,41.772152,5,111,48.26087,5,5,5,37791,6,1,1,1,1,0,0,1,0,0,0,0,0,0,,,4,6,6,42,9.145943,0,7,0,0,16,5,f,3,f,3,f,1,f,3,f,1,f,0,,11,e,4,f,sim,POINT (-43.55342058291512 -21.45748770209759)
HierarquiaUrbana_Regic2007.3234,220080,2200806,PI,Antônio Almeida,3140,652.732,21649.482,5769.769,9016.954,6337.473,2697.087,525.286,5,Centro Local,,,Município Subordinado,0,,0,0,0,7,9.722222,6,4,2.531646,6,11,4.782609,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,11,0,0,0,0,1,f,0,,0,,0,,0,,0,,0,,1,f,1,f,não,POINT (-44.198399940253694 -7.219399455824662)
HierarquiaUrbana_Regic2007.3235,293030,2930303,BA,Serra Dourada,17422,1441.545,40945.395,8145.514,4017.944,27485.116,16431.283,1296.821,4B,Centro de Zona B,,,Município Subordinado,0,,0,0,0,19,26.388889,6,14,8.860759,6,33,14.347826,6,1,1,6116,8,1,0,0,0,0,0,0,0,0,0,0,0,0,,,6,6,6,0,0,11,6,0,0,4,0,,0,,2,f,1,f,1,f,0,,0,,0,,1,f,,POINT (-43.950404736343536 -12.761436825203315)
HierarquiaUrbana_Regic2007.3236,313505,3135050,MG,Jaíba,30386,2740.276,117218.322,38940.01,11538.217,61384.378,30444.804,5355.717,5,Centro Local,,,Município Subordinado,0,,0,0,0,37,51.388889,4,36,22.78481,5,73,31.73913,5,2,2,3895,8,1,0,1,0,0,0,0,0,1,1,49,6,0,,,0,0,0,3,0.987297,0,7,0,0,0,0,,0,,0,,0,,0,,0,,0,,1,f,0,,sim,POINT (-43.67440698903842 -15.33845321923015)
HierarquiaUrbana_Regic2007.3237,220310,2203107,PI,Cristino Castro,9518,1848.69,23582.548,5055.707,1781.657,15430.552,8159.271,1314.632,5,Centro Local,,,Município Subordinado,0,,0,0,0,22,30.555556,5,18,11.392405,5,40,17.391304,6,1,0,657,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,7,0,0,0,3,f,3,f,0,,3,f,2,f,0,,0,,2,f,2,f,não,POINT (-44.22440171535393 -8.818410504208265)
HierarquiaUrbana_Regic2007.3238,313670,3136702,MG,Juiz de Fora,529166,1746.452,5513943.678,32756.065,1292329.259,3376871.639,651015.183,811986.715,2B,Capital Regional B,2a,Centro regional A,Centro Submetropolitano,7,Muito forte,3,5,4,70,97.222222,2,119,75.316456,3,189,82.173913,3,14,8,620656,4,1,1,1,1,1,1,1,1,63,8,28902,3,3,,,1,4,3,1791,33.845712,100,3,2,2,460,43,c,82,b,107,b,67,b,95,c,24,d,42,d,34,d,24,d,,POINT (-43.35041970502929 -21.764489792565)
HierarquiaUrbana_Regic2007.3239,210440,2104404,MA,Gonçalves Dias,16444,875.975,31848.411,8949.768,2806.625,19260.846,10680.33,831.172,5,Centro Local,,,Município Subordinado,0,,0,0,0,7,9.722222,6,4,2.531646,6,11,4.782609,6,1,1,2030,8,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,3,1.824374,11,6,0,0,0,0,,0,,0,,0,,0,,0,,0,,1,f,0,,não,POINT (-44.299399198731386 -5.1513846009754)
HierarquiaUrbana_Regic2007.3240,311750,3117504,MG,Conceição do Mato Dentro,18070,1671.465,57811.257,10430.055,4858.264,40132.668,18546.22,2390.27,5,Centro Local,4a,Centro local A,Centro de Zona,0,,0,0,0,23,31.944444,5,22,13.924051,5,45,19.565217,6,2,2,10519,8,1,0,0,1,0,0,0,0,1,1,26,6,0,,,0,0,0,10,5.534034,0,7,0,0,0,5,f,1,f,4,f,1,f,0,,0,,0,,0,,0,,sim,POINT (-43.42541302443508 -19.037475084277325)
HierarquiaUrbana_Regic2007.3241,316620,3166204,MG,Senhora dos Remédios,10201,237.107,31139.136,8200.437,2545.875,19445.96,10416.917,946.864,5,Centro Local,,,Município Subordinado,0,,0,0,0,22,30.555556,5,20,12.658228,5,42,18.26087,6,1,1,142,8,0,0,1,0,0,0,0,0,1,1,35,6,0,,,0,0,0,0,0,0,7,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,não,POINT (-43.583419627003586 -21.028485403382803)
HierarquiaUrbana_Regic2007.3242,210730,2107308,MA,Nova Iorque,4892,976.629,10234.31,3053.682,795.345,6198.93,3905.089,186.353,5,Centro Local,,,Município Subordinado,0,,0,0,0,4,5.555556,6,5,3.164557,6,9,3.913043,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,11,6,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,,POINT (-44.04439828770142 -6.73439615910951)
